name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Perry, NY",7/28/2021,24.9,16.7,20.5,24.9,16.7,20.5,15.2,74.3,0.8,100,4.17,rain,0,0,25.9,12.4,128,1018.1,36.2,13.5,240.5,20.8,8,,2021-07-28T05:59:51,2021-07-28T20:36:38,0.61,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72529014768,KGVQ,E7794,KROC,E6481,KBUF,72498894704,KDSV,C4954"
"Perry, NY",7/29/2021,25.8,15.1,19.7,25.8,15.1,19.7,16.6,82.8,5.28,100,25,rain,0,0,42.5,16.7,199.3,1011.4,51.1,15.2,105,8.9,5,,2021-07-29T06:00:52,2021-07-29T20:35:33,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,E6819,KBUF,72498894704,KDSV"
"Perry, NY",7/30/2021,20.9,13.8,18.8,20.9,13.8,18.8,13.7,73.4,0,0,0,,0,0,48,28,319.4,1014.2,70.7,15.6,221.8,19.1,7,,2021-07-30T06:01:52,2021-07-30T20:34:26,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,E6819,KBUF,72498894704,KDSV"
"Perry, NY",7/31/2021,22.3,11.2,16.8,22.3,11.2,16.8,10.6,69.1,0,0,0,,0,0,29.5,13.1,236.1,1016.6,46.7,16,210.7,18.3,8,,2021-07-31T06:02:54,2021-07-31T20:33:18,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,F7363,72498894704,KDSV,C4954"
"Perry, NY",8/1/2021,19.9,15.5,17.4,19.9,15.5,17.4,14.7,84.5,19.21,100,54.17,rain,0,0,,15.5,179.5,1011.7,76.9,14.4,85.2,7.4,5,,2021-08-01T06:03:56,2021-08-01T20:32:08,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/2/2021,23,14.2,18.6,23,14.2,18.6,12.4,70.9,1.97,100,20.83,rain,0,0,29.5,18.6,312.1,1017.8,41.1,15.3,284.2,24.7,9,,2021-08-02T06:04:58,2021-08-02T20:30:57,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,E7794,KROC,E6819,KBUF,72498894704,KDSV"
"Perry, NY",8/3/2021,25.6,11.7,18.7,25.6,11.7,18.7,11.7,66.8,0,0,0,,0,0,29.5,15.8,224.3,1020.1,12.9,15.9,285.2,24.4,9,,2021-08-03T06:06:00,2021-08-03T20:29:44,0.89,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,E7794,KROC,KBUF,F7363,72498894704,KDSV"
"Perry, NY",8/4/2021,27.4,13.2,20.5,27.3,13.2,20.5,13.5,67.4,0,0,0,,0,0,27.7,14.5,149,1020.6,10.5,16,265.4,22.8,8,,2021-08-04T06:07:03,2021-08-04T20:28:30,0.93,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/5/2021,28.3,13.8,21.3,27.9,13.8,21.3,13.9,66,0,0,0,,0,0,,11,118.4,1020.3,5.3,16,271.7,23.7,8,,2021-08-05T06:08:06,2021-08-05T20:27:14,0.96,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,E7794,KROC,E6819,KBUF,72498894704,KDSV"
"Perry, NY",8/6/2021,29.6,15.7,23,29.8,15.7,23,15.8,67.1,0,0,0,,0,0,29.5,16.9,181,1019.7,25.5,16,252.3,21.6,8,,2021-08-06T06:09:09,2021-08-06T20:25:57,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/7/2021,29.7,18.8,23.4,30.3,18.8,23.7,18,73.7,5.43,100,8.33,rain,0,0,,17,198.5,1017.2,29.9,15.6,188.6,16.3,6,,2021-08-07T06:10:12,2021-08-07T20:24:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/8/2021,29.5,18.5,23.8,31.6,18.5,24.4,19.3,77.5,0,0,0,,0,0,,15.4,189.7,1017.3,28.1,14.9,186.9,16.2,5,,2021-08-08T06:11:16,2021-08-08T20:23:18,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/9/2021,31.8,21.2,26.1,33.6,21.2,27,20.1,71.3,0,0,0,,0,0,25.9,14.4,169.8,1018.7,16.1,15.9,231.4,20,8,,2021-08-09T06:12:20,2021-08-09T20:21:57,0,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/10/2021,29.8,22.7,26,32.7,22.7,27,20.8,73.5,2.73,100,8.33,rain,0,0,38.9,22.8,188.9,1015.8,48.1,15.7,210.5,18.1,8,,2021-08-10T06:13:24,2021-08-10T20:20:35,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/11/2021,31.4,23.3,27,35.2,23.3,28.3,21.1,71.1,2.66,100,16.67,rain,0,0,76,19.6,215.8,1013.6,38.8,15.9,217.6,18.8,7,,2021-08-11T06:14:28,2021-08-11T20:19:11,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/12/2021,30,23.5,26.3,32.4,23.5,27.3,20.4,70.8,0,0,0,,0,0,46.4,20.8,219.9,1014.1,31.4,15.9,165.7,14.4,7,,2021-08-12T06:15:32,2021-08-12T20:17:46,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/13/2021,29.3,20.9,25.4,31.8,20.9,26.4,20.5,74.9,0,0,0,,0,0,42.5,19.7,227.1,1016.5,40.1,16,176.3,15.1,7,,2021-08-13T06:16:37,2021-08-13T20:16:20,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/14/2021,24.9,15.5,20.6,24.9,15.5,20.6,14.9,71.8,9.49,100,25,rain,0,0,50,18.2,235.8,1021.7,56,15.7,235.8,20.3,9,,2021-08-14T06:17:41,2021-08-14T20:14:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/15/2021,23.8,11.9,18,23.8,11.9,18,12.4,72.2,0,0,0,,0,0,,13.1,129.6,1025.1,24.9,16,244.9,21.2,8,,2021-08-15T06:18:45,2021-08-15T20:13:24,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/16/2021,25.4,12.8,19.3,25.4,12.8,19.3,15.1,77.5,0,0,0,,0,0,,13.5,141,1022.2,51.7,16,183.4,15.8,7,,2021-08-16T06:19:50,2021-08-16T20:11:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/17/2021,27.3,20.5,23,29.3,20.5,23.1,20.6,86.8,11.3,100,41.67,rain,0,0,,14.1,171,1019.5,92,15.1,80.8,6.9,3,,2021-08-17T06:20:54,2021-08-17T20:10:24,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/18/2021,23.5,21.7,22.4,23.5,21.7,22.4,21.1,92.7,36.23,100,75,rain,0,0,,15.6,161.8,1019.7,94.2,13.4,61.5,5.3,2,,2021-08-18T06:21:59,2021-08-18T20:08:52,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/19/2021,27.7,21.5,23.5,29.9,21.5,23.8,21,86.5,11.17,100,54.17,rain,0,0,,20.1,326.4,1016.3,74.5,14.5,142.2,12.1,4,,2021-08-19T06:23:04,2021-08-19T20:07:20,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV,C4954"
"Perry, NY",8/20/2021,29.1,19.6,24,31.2,19.6,24.6,19.9,79.3,0,0,0,,0,0,,15.3,254.4,1014.9,35.9,14.4,202,17.4,7,,2021-08-20T06:24:08,2021-08-20T20:05:46,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/21/2021,27.3,20.7,23.2,28.9,20.7,23.3,20.1,83.3,1.65,100,12.5,rain,0,0,,11.1,135,1013.6,69.7,15.5,132.7,11.4,5,,2021-08-21T06:25:13,2021-08-21T20:04:12,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/22/2021,28.3,19.3,23.7,31.1,19.3,24.4,20.5,83,0,0,0,,0,0,25.9,17.2,258.7,1013,33.5,15.6,170.9,14.7,7,,2021-08-22T06:26:17,2021-08-22T20:02:37,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/23/2021,29.5,21.7,25,33.1,21.7,26,21.7,82.8,0.4,100,12.5,rain,0,0,35.3,21,314,1011.7,65.8,14.7,206.4,17.7,8,,2021-08-23T06:27:22,2021-08-23T20:01:01,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/24/2021,30.4,19.8,24.8,32,19.8,25.4,19.7,75.2,0,0,0,,0,0,,15.6,291.5,1015.9,22,14.7,236.2,20.2,7,,2021-08-24T06:28:27,2021-08-24T19:59:24,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/25/2021,31.9,20,25.1,36.5,20,26.5,20.8,78.3,0.17,100,4.17,rain,0,0,40.7,15.8,224.5,1019,30.5,15.9,211.7,18.2,7,,2021-08-25T06:29:31,2021-08-25T19:57:46,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/26/2021,30.2,21.8,25.7,33.3,21.8,26.9,21.5,78.5,0,0,0,,0,0,,13.8,194.6,1020.1,20.2,16,202.3,17.6,7,,2021-08-26T06:30:36,2021-08-26T19:56:08,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/27/2021,26.7,20.9,23.5,28.1,20.9,23.6,19.8,80.4,0,0,0,,0,0,37.1,26.8,93.1,1021.1,54.4,15.7,160.9,13.8,6,,2021-08-27T06:31:40,2021-08-27T19:54:28,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/28/2021,31,17.6,24.4,34.2,17.6,25.5,19.8,76.7,0.29,100,4.17,rain,0,0,,10.9,137,1021.8,36.2,16,209.7,18,7,,2021-08-28T06:32:45,2021-08-28T19:52:48,0.67,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/29/2021,29.7,22.4,25.5,33.5,22.4,26.6,21.5,78.7,0.05,100,4.17,rain,0,0,37.1,16.2,194,1018.4,35.2,16,111.6,9.4,5,,2021-08-29T06:33:49,2021-08-29T19:51:08,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/30/2021,28.3,19.9,24.2,28.9,19.9,24.4,18.8,73.6,3.09,100,33.33,rain,0,0,44.6,18.3,243.6,1012.2,58.3,15.9,173.2,14.8,7,,2021-08-30T06:34:53,2021-08-30T19:49:27,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",8/31/2021,27,16.7,21.1,27.2,16.7,21.1,15.7,73.5,0,0,0,,0,0,34.4,19.9,207.3,1010.7,41.8,16,198.5,17.2,7,,2021-08-31T06:35:58,2021-08-31T19:47:45,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",9/1/2021,20.6,13.3,17.9,20.6,13.3,17.9,13.6,76.9,0,0,0,,0,0,38.2,19.3,144.9,1011.8,32.4,16,117,10.2,4,,2021-09-01T06:37:02,2021-09-01T19:46:03,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",9/2/2021,21.1,10.7,15.9,21.1,10.7,15.9,9.4,67.3,0,0,0,,0,0,40.7,26,299.4,1016.5,26.5,16,226.4,19.6,7,,2021-09-02T06:38:06,2021-09-02T19:44:20,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",9/3/2021,20.7,14.3,16.9,20.7,14.3,16.9,12.4,75.4,0,0,0,,0,0,,16.9,288.8,1020.4,81,16,137.4,11.7,5,,2021-09-03T06:39:11,2021-09-03T19:42:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
"Perry, NY",9/4/2021,25.3,12.4,18.6,25.3,12.4,18.6,13,72.6,0,0,0,,0,0,,12,184.1,1016.8,23.7,15.9,202.1,17.2,7,,2021-09-04T06:40:15,2021-09-04T19:40:53,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,E7794,KROC,KBUF,72498894704,KDSV"
